OrderID,OrderDate,OrderTime,Hour,StoreID,ProductID,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,PaymentMethod,CustomerType
116934,2024-12-19,16:35:00,16,STR_005,PRD_0029,3,6.83,0.00,20.49,11.84,8.65,Debit Card,Returning
116935,2024-12-19,15:20:00,15,STR_004,PRD_0030,3,6.33,0.00,18.99,10.57,8.42,Debit Card,Returning
116936,2024-12-19,07:23:00,7,STR_005,PRD_0040,4,5.49,0.00,21.96,14.52,7.44,Debit Card,New
116937,2024-12-19,06:45:00,6,STR_004,PRD_0035,1,4.06,0.10,3.65,2.30,1.35,Credit Card,Returning
116938,2024-12-19,17:21:00,17,STR_004,PRD_0003,3,5.50,0.00,16.50,10.06,6.44,Credit Card,New
116939,2024-12-19,06:23:00,6,STR_004,PRD_0010,3,7.81,0.00,23.43,13.69,9.74,Credit Card,Returning
116940,2024-12-19,19:35:00,19,STR_002,PRD_0030,3,6.51,0.00,19.53,11.30,8.23,Credit Card,Returning
116941,2024-12-19,14:44:00,14,STR_004,PRD_0039,2,3.84,0.00,7.68,5.15,2.53,Credit Card,Returning
116942,2024-12-19,11:56:00,11,STR_002,PRD_0044,2,4.34,0.10,7.81,4.48,3.33,Mobile Wallet,Returning
116943,2024-12-19,14:10:00,14,STR_002,PRD_0005,2,4.12,0.05,7.83,4.72,3.11,Credit Card,New
116944,2024-12-19,19:25:00,19,STR_003,PRD_0004,4,3.73,0.00,14.92,8.24,6.68,Credit Card,New
116945,2024-12-19,17:15:00,17,STR_004,PRD_0001,3,5.52,0.10,14.90,8.22,6.68,Credit Card,Returning
116946,2024-12-19,21:28:00,21,STR_002,PRD_0030,3,6.76,0.00,20.28,13.86,6.42,Credit Card,Returning
116947,2024-12-19,07:49:00,7,STR_004,PRD_0028,1,6.20,0.00,6.20,4.08,2.12,Cash,New
116948,2024-12-19,14:00:00,14,STR_004,PRD_0047,2,6.07,0.00,12.14,7.88,4.26,Credit Card,Returning
116949,2024-12-19,19:21:00,19,STR_004,PRD_0009,1,5.73,0.00,5.73,3.69,2.04,Cash,New
116950,2024-12-19,13:33:00,13,STR_001,PRD_0003,1,6.08,0.00,6.08,3.45,2.63,Mobile Wallet,New
116951,2024-12-19,17:31:00,17,STR_004,PRD_0006,3,3.31,0.00,9.93,6.71,3.22,Mobile Wallet,Returning
116952,2024-12-19,09:15:00,9,STR_002,PRD_0036,4,4.58,0.00,18.32,10.96,7.36,Credit Card,Returning
116953,2024-12-19,10:34:00,10,STR_003,PRD_0040,1,6.80,0.10,6.12,3.56,2.56,Debit Card,New
116954,2024-12-19,16:59:00,16,STR_005,PRD_0041,3,6.41,0.05,18.27,11.54,6.73,Credit Card,Returning
116955,2024-12-19,19:01:00,19,STR_003,PRD_0036,4,4.59,0.00,18.36,10.33,8.03,Cash,New
116956,2024-12-19,17:56:00,17,STR_004,PRD_0052,2,7.01,0.00,14.02,9.06,4.96,Debit Card,New
116957,2024-12-19,16:43:00,16,STR_002,PRD_0005,4,3.26,0.00,13.04,7.38,5.66,Credit Card,New
116958,2024-12-19,10:14:00,10,STR_002,PRD_0008,1,4.52,0.00,4.52,2.50,2.02,Mobile Wallet,Returning
116959,2024-12-19,16:46:00,16,STR_004,PRD_0029,3,5.57,0.05,15.87,10.41,5.46,Credit Card,New
116960,2024-12-19,11:43:00,11,STR_004,PRD_0023,3,6.44,0.00,19.32,11.57,7.75,Credit Card,New
116961,2024-12-19,15:17:00,15,STR_004,PRD_0028,4,6.94,0.00,27.76,18.66,9.10,Debit Card,Returning
116962,2024-12-19,12:49:00,12,STR_005,PRD_0016,4,6.16,0.00,24.64,16.86,7.78,Credit Card,Returning
116963,2024-12-19,10:57:00,10,STR_003,PRD_0046,2,6.20,0.00,12.40,7.40,5.00,Credit Card,New
116964,2024-12-19,10:27:00,10,STR_005,PRD_0036,3,3.01,0.00,9.03,5.90,3.13,Credit Card,New
116965,2024-12-19,10:01:00,10,STR_001,PRD_0043,1,5.69,0.05,5.41,3.64,1.77,Credit Card,Returning
116966,2024-12-19,09:22:00,9,STR_005,PRD_0042,4,6.19,0.00,24.76,14.36,10.40,Debit Card,Returning
116967,2024-12-19,10:42:00,10,STR_005,PRD_0030,1,6.77,0.05,6.43,3.56,2.87,Credit Card,New
116968,2024-12-19,09:34:00,9,STR_005,PRD_0009,3,5.20,0.10,14.04,8.73,5.31,Debit Card,Returning
116969,2024-12-19,13:10:00,13,STR_005,PRD_0042,1,6.40,0.00,6.40,3.97,2.43,Credit Card,Returning
116970,2024-12-19,12:45:00,12,STR_004,PRD_0031,3,5.70,0.00,17.10,11.92,5.18,Cash,New
116971,2024-12-19,13:07:00,13,STR_001,PRD_0030,4,7.02,0.10,25.27,16.72,8.55,Debit Card,New
116972,2024-12-19,13:58:00,13,STR_004,PRD_0056,3,7.89,0.00,23.67,13.54,10.13,Debit Card,Returning
116973,2024-12-19,08:07:00,8,STR_006,PRD_0018,1,5.21,0.00,5.21,3.26,1.95,Credit Card,Returning
116974,2024-12-19,15:56:00,15,STR_006,PRD_0053,2,5.35,0.00,10.70,7.05,3.65,Debit Card,Returning
116975,2024-12-20,19:13:00,19,STR_005,PRD_0050,1,3.55,0.05,3.37,1.91,1.46,Credit Card,Returning
116976,2024-12-20,13:43:00,13,STR_004,PRD_0017,1,5.25,0.00,5.25,2.91,2.34,Credit Card,New
116977,2024-12-20,20:45:00,20,STR_005,PRD_0011,4,8.17,0.00,32.68,22.57,10.11,Debit Card,Returning
116978,2024-12-20,15:03:00,15,STR_006,PRD_0004,4,4.07,0.00,16.28,11.05,5.23,Credit Card,New
116979,2024-12-20,12:51:00,12,STR_004,PRD_0014,3,6.28,0.00,18.84,11.56,7.28,Debit Card,Returning
116980,2024-12-20,11:36:00,11,STR_002,PRD_0032,2,6.78,0.10,12.20,7.69,4.51,Credit Card,New
116981,2024-12-20,11:39:00,11,STR_003,PRD_0017,1,7.16,0.00,7.16,4.11,3.05,Credit Card,Returning
116982,2024-12-20,10:38:00,10,STR_001,PRD_0041,3,6.50,0.05,18.52,10.39,8.13,Credit Card,Returning
116983,2024-12-20,09:08:00,9,STR_005,PRD_0046,1,6.24,0.05,5.93,3.76,2.17,Debit Card,New
116984,2024-12-20,14:02:00,14,STR_004,PRD_0037,1,3.09,0.00,3.09,1.87,1.22,Credit Card,New
116985,2024-12-20,17:09:00,17,STR_004,PRD_0045,1,4.29,0.00,4.29,2.93,1.36,Credit Card,Returning
116986,2024-12-20,09:43:00,9,STR_006,PRD_0056,4,8.64,0.00,34.56,21.39,13.17,Debit Card,New
116987,2024-12-20,07:48:00,7,STR_003,PRD_0044,1,4.58,0.05,4.35,2.68,1.67,Debit Card,New
116988,2024-12-20,08:27:00,8,STR_005,PRD_0056,2,7.87,0.00,15.74,9.84,5.90,Cash,New
116989,2024-12-20,12:56:00,12,STR_004,PRD_0029,2,6.66,0.00,13.32,8.80,4.52,Debit Card,Returning
116990,2024-12-20,13:25:00,13,STR_004,PRD_0024,4,5.66,0.05,21.51,12.33,9.18,Cash,Returning
116991,2024-12-20,17:50:00,17,STR_004,PRD_0047,3,7.07,0.05,20.15,11.84,8.31,Credit Card,Returning
116992,2024-12-20,10:39:00,10,STR_004,PRD_0047,1,6.16,0.00,6.16,3.79,2.37,Credit Card,New
116993,2024-12-20,21:35:00,21,STR_004,PRD_0002,2,6.59,0.10,11.86,6.93,4.93,Mobile Wallet,Returning
116994,2024-12-20,10:41:00,10,STR_004,PRD_0056,2,7.88,0.00,15.76,10.04,5.72,Credit Card,Returning
116995,2024-12-20,10:56:00,10,STR_004,PRD_0056,2,8.56,0.00,17.12,10.83,6.29,Credit Card,New
116996,2024-12-20,08:59:00,8,STR_002,PRD_0044,2,4.90,0.05,9.31,5.98,3.33,Cash,Returning
116997,2024-12-20,10:29:00,10,STR_005,PRD_0047,1,6.61,0.00,6.61,3.90,2.71,Debit Card,Returning
116998,2024-12-20,14:04:00,14,STR_006,PRD_0045,2,4.61,0.05,8.76,5.61,3.15,Credit Card,New
116999,2024-12-20,17:31:00,17,STR_006,PRD_0029,3,5.72,0.00,17.16,11.43,5.73,Debit Card,Returning
117000,2024-12-20,12:18:00,12,STR_004,PRD_0002,4,6.86,0.00,27.44,16.73,10.71,Debit Card,Returning
117001,2024-12-20,18:05:00,18,STR_004,PRD_0055,4,8.60,0.00,34.40,23.56,10.84,Credit Card,Returning
117002,2024-12-20,13:58:00,13,STR_005,PRD_0024,1,5.57,0.00,5.57,3.13,2.44,Credit Card,New
117003,2024-12-20,09:11:00,9,STR_004,PRD_0042,4,6.92,0.00,27.68,16.92,10.76,Credit Card,Returning
117004,2024-12-20,13:48:00,13,STR_005,PRD_0041,3,6.94,0.05,19.78,11.38,8.40,Cash,Returning
117005,2024-12-20,15:09:00,15,STR_005,PRD_0053,2,5.29,0.00,10.58,7.29,3.29,Debit Card,Returning
117006,2024-12-20,17:26:00,17,STR_001,PRD_0047,3,7.05,0.00,21.15,14.80,6.35,Credit Card,Returning
117007,2024-12-20,08:36:00,8,STR_001,PRD_0017,1,5.38,0.00,5.38,3.63,1.75,Debit Card,Returning
117008,2024-12-20,12:20:00,12,STR_004,PRD_0039,3,4.50,0.00,13.50,9.08,4.42,Credit Card,Returning
117009,2024-12-20,14:32:00,14,STR_005,PRD_0027,1,8.23,0.00,8.23,5.61,2.62,Mobile Wallet,Returning
117010,2024-12-20,14:35:00,14,STR_003,PRD_0048,2,6.15,0.00,12.30,7.84,4.46,Credit Card,Returning
117011,2024-12-20,10:24:00,10,STR_004,PRD_0047,3,6.72,0.00,20.16,11.11,9.05,Credit Card,Returning
117012,2024-12-20,07:52:00,7,STR_004,PRD_0050,4,4.38,0.00,17.52,11.02,6.50,Mobile Wallet,New
117013,2024-12-20,12:40:00,12,STR_005,PRD_0053,1,6.20,0.10,5.58,3.07,2.51,Debit Card,Returning
117014,2024-12-20,20:48:00,20,STR_004,PRD_0002,4,6.75,0.10,24.30,14.75,9.55,Credit Card,New
117015,2024-12-20,17:28:00,17,STR_005,PRD_0041,4,6.54,0.00,26.16,15.42,10.74,Cash,Returning
117016,2024-12-20,08:57:00,8,STR_004,PRD_0037,1,4.74,0.10,4.27,2.47,1.80,Debit Card,New
117017,2024-12-20,09:51:00,9,STR_006,PRD_0021,2,5.59,0.00,11.18,7.03,4.15,Debit Card,New
117018,2024-12-20,14:12:00,14,STR_005,PRD_0047,2,6.85,0.00,13.70,8.76,4.94,Debit Card,New
117019,2024-12-20,21:04:00,21,STR_002,PRD_0037,2,3.98,0.00,7.96,4.95,3.01,Credit Card,New
117020,2024-12-20,14:23:00,14,STR_002,PRD_0036,4,3.37,0.00,13.48,9.02,4.46,Debit Card,Returning
117021,2024-12-20,08:19:00,8,STR_004,PRD_0013,3,5.36,0.05,15.28,8.50,6.78,Debit Card,New
117022,2024-12-20,17:37:00,17,STR_006,PRD_0055,1,8.01,0.00,8.01,4.60,3.41,Cash,Returning
117023,2024-12-20,14:22:00,14,STR_006,PRD_0054,2,5.78,0.00,11.56,6.86,4.70,Credit Card,Returning
117024,2024-12-20,11:40:00,11,STR_006,PRD_0041,2,6.28,0.00,12.56,8.24,4.32,Debit Card,Returning
117025,2024-12-21,12:21:00,12,STR_005,PRD_0054,4,6.75,0.00,27.00,17.01,9.99,Mobile Wallet,Returning
117026,2024-12-21,14:38:00,14,STR_005,PRD_0015,4,5.05,0.00,20.20,12.59,7.61,Debit Card,New
117027,2024-12-21,18:40:00,18,STR_006,PRD_0029,3,6.36,0.05,18.13,12.01,6.12,Debit Card,Returning
117028,2024-12-21,08:57:00,8,STR_005,PRD_0017,2,6.72,0.00,13.44,7.69,5.75,Debit Card,Returning
117029,2024-12-21,17:31:00,17,STR_003,PRD_0051,4,4.18,0.05,15.88,8.77,7.11,Credit Card,Returning
117030,2024-12-21,19:04:00,19,STR_004,PRD_0048,3,6.90,0.00,20.70,11.67,9.03,Credit Card,New
117031,2024-12-21,15:48:00,15,STR_004,PRD_0009,1,5.60,0.00,5.60,3.28,2.32,Credit Card,Returning
117032,2024-12-21,07:31:00,7,STR_005,PRD_0028,4,5.87,0.00,23.48,14.13,9.35,Credit Card,New
117033,2024-12-21,20:51:00,20,STR_005,PRD_0011,1,9.24,0.05,8.78,5.34,3.44,Cash,New
117034,2024-12-21,18:12:00,18,STR_005,PRD_0029,4,6.11,0.00,24.44,13.71,10.73,Credit Card,Returning
117035,2024-12-21,08:56:00,8,STR_004,PRD_0002,1,6.56,0.00,6.56,3.62,2.94,Credit Card,New
117036,2024-12-21,19:13:00,19,STR_003,PRD_0029,3,6.03,0.00,18.09,10.76,7.33,Credit Card,New
117037,2024-12-21,14:24:00,14,STR_004,PRD_0032,3,5.34,0.05,15.22,8.45,6.77,Credit Card,Returning
117038,2024-12-21,11:59:00,11,STR_004,PRD_0044,1,5.01,0.00,5.01,3.25,1.76,Mobile Wallet,Returning
117039,2024-12-21,12:57:00,12,STR_006,PRD_0016,4,6.27,0.00,25.08,15.89,9.19,Debit Card,New
117040,2024-12-21,10:40:00,10,STR_004,PRD_0043,2,4.39,0.00,8.78,5.21,3.57,Debit Card,Returning
117041,2024-12-21,12:56:00,12,STR_003,PRD_0004,2,4.16,0.05,7.90,5.06,2.84,Credit Card,Returning
117042,2024-12-21,13:11:00,13,STR_003,PRD_0029,1,5.26,0.00,5.26,3.52,1.74,Credit Card,New
117043,2024-12-21,09:28:00,9,STR_003,PRD_0001,3,5.90,0.00,17.70,11.91,5.79,Credit Card,Returning
117044,2024-12-21,10:28:00,10,STR_005,PRD_0052,2,6.02,0.05,11.44,7.16,4.28,Credit Card,New
117045,2024-12-21,10:36:00,10,STR_005,PRD_0041,2,6.76,0.00,13.52,9.34,4.18,Credit Card,Returning
117046,2024-12-21,21:03:00,21,STR_002,PRD_0034,4,4.50,0.00,18.00,12.49,5.51,Debit Card,Returning
117047,2024-12-21,09:16:00,9,STR_004,PRD_0037,2,3.49,0.05,6.63,4.10,2.53,Credit Card,New
117048,2024-12-21,19:37:00,19,STR_003,PRD_0013,1,6.74,0.00,6.74,3.92,2.82,Credit Card,Returning
117049,2024-12-21,16:44:00,16,STR_005,PRD_0025,3,9.44,0.00,28.32,18.94,9.38,Cash,Returning
117050,2024-12-21,09:54:00,9,STR_006,PRD_0015,2,6.35,0.05,12.06,7.67,4.39,Credit Card,Returning
117051,2024-12-21,09:11:00,9,STR_003,PRD_0023,3,5.88,0.00,17.64,10.05,7.59,Debit Card,New
117052,2024-12-21,07:36:00,7,STR_004,PRD_0047,1,5.83,0.05,5.54,3.40,2.14,Credit Card,Returning
117053,2024-12-21,15:38:00,15,STR_001,PRD_0030,1,7.00,0.05,6.65,4.04,2.61,Debit Card,Returning
117054,2024-12-21,08:20:00,8,STR_003,PRD_0002,3,7.15,0.05,20.38,11.90,8.48,Cash,New
117055,2024-12-21,12:21:00,12,STR_005,PRD_0034,2,3.90,0.00,7.80,5.32,2.48,Credit Card,Returning
117056,2024-12-21,19:23:00,19,STR_004,PRD_0039,4,4.33,0.00,17.32,10.61,6.71,Debit Card,Returning
117057,2024-12-21,09:01:00,9,STR_001,PRD_0029,3,5.40,0.05,15.39,10.28,5.11,Credit Card,New
117058,2024-12-21,09:06:00,9,STR_004,PRD_0004,2,3.29,0.00,6.58,4.33,2.25,Mobile Wallet,Returning
117059,2024-12-21,13:49:00,13,STR_004,PRD_0029,2,5.74,0.10,10.33,6.74,3.59,Credit Card,New
117060,2024-12-21,08:19:00,8,STR_002,PRD_0015,3,6.71,0.05,19.12,12.47,6.65,Credit Card,New
117061,2024-12-21,19:04:00,19,STR_004,PRD_0044,1,5.83,0.05,5.54,3.46,2.08,Credit Card,New
117062,2024-12-21,09:26:00,9,STR_006,PRD_0035,1,3.69,0.10,3.32,1.98,1.34,Debit Card,New
117063,2024-12-21,11:51:00,11,STR_002,PRD_0020,2,5.47,0.00,10.94,7.56,3.38,Cash,Returning
117064,2024-12-21,18:00:00,18,STR_004,PRD_0050,2,3.72,0.00,7.44,4.65,2.79,Credit Card,New
117065,2024-12-21,20:45:00,20,STR_003,PRD_0054,1,5.69,0.00,5.69,3.81,1.88,Credit Card,Returning
117066,2024-12-21,13:39:00,13,STR_006,PRD_0034,3,3.33,0.10,8.99,5.05,3.94,Credit Card,New
117067,2024-12-21,15:49:00,15,STR_001,PRD_0009,3,4.62,0.05,13.17,9.07,4.10,Credit Card,Returning
117068,2024-12-21,15:19:00,15,STR_003,PRD_0030,3,7.11,0.10,19.20,12.70,6.50,Credit Card,Returning
117069,2024-12-21,13:12:00,13,STR_004,PRD_0041,4,5.42,0.05,20.60,13.43,7.17,Mobile Wallet,New
117070,2024-12-21,14:55:00,14,STR_004,PRD_0038,3,4.38,0.00,13.14,8.51,4.63,Credit Card,Returning
117071,2024-12-21,10:12:00,10,STR_006,PRD_0011,3,8.76,0.00,26.28,17.22,9.06,Cash,New
117072,2024-12-22,16:55:00,16,STR_006,PRD_0033,2,5.75,0.00,11.50,6.50,5.00,Debit Card,Returning
117073,2024-12-22,11:25:00,11,STR_004,PRD_0039,2,4.73,0.00,9.46,5.79,3.67,Debit Card,New
117074,2024-12-22,15:21:00,15,STR_004,PRD_0041,4,6.45,0.00,25.80,14.65,11.15,Debit Card,Returning
117075,2024-12-22,17:05:00,17,STR_001,PRD_0030,1,6.44,0.10,5.80,3.59,2.21,Mobile Wallet,Returning
117076,2024-12-22,12:37:00,12,STR_006,PRD_0029,1,5.60,0.00,5.60,3.25,2.35,Credit Card,New
117077,2024-12-22,14:22:00,14,STR_006,PRD_0047,4,6.48,0.00,25.92,15.87,10.05,Debit Card,New
117078,2024-12-22,08:12:00,8,STR_003,PRD_0005,2,3.16,0.00,6.32,3.59,2.73,Mobile Wallet,New
117079,2024-12-22,08:43:00,8,STR_005,PRD_0047,3,6.56,0.10,17.71,10.42,7.29,Debit Card,Returning
117080,2024-12-22,18:57:00,18,STR_004,PRD_0026,3,8.61,0.10,23.25,15.05,8.20,Credit Card,Returning
117081,2024-12-22,16:08:00,16,STR_005,PRD_0053,4,6.29,0.00,25.16,13.85,11.31,Cash,New
117082,2024-12-22,21:44:00,21,STR_004,PRD_0057,4,7.99,0.00,31.96,21.00,10.96,Debit Card,Returning
117083,2024-12-22,10:26:00,10,STR_005,PRD_0053,3,5.75,0.00,17.25,9.71,7.54,Debit Card,Returning
117084,2024-12-22,18:23:00,18,STR_003,PRD_0028,3,6.32,0.05,18.01,10.35,7.66,Debit Card,Returning
117085,2024-12-22,19:00:00,19,STR_005,PRD_0026,4,8.18,0.00,32.72,22.15,10.57,Credit Card,Returning
117086,2024-12-22,14:44:00,14,STR_006,PRD_0030,4,6.47,0.00,25.88,18.09,7.79,Debit Card,New
117087,2024-12-22,21:45:00,21,STR_004,PRD_0028,2,5.59,0.00,11.18,7.42,3.76,Credit Card,Returning
117088,2024-12-22,17:56:00,17,STR_004,PRD_0014,4,6.01,0.10,21.64,14.55,7.09,Credit Card,Returning
117089,2024-12-22,14:14:00,14,STR_006,PRD_0002,4,6.42,0.00,25.68,17.29,8.39,Debit Card,New
117090,2024-12-22,14:55:00,14,STR_004,PRD_0020,1,4.56,0.00,4.56,3.13,1.43,Credit Card,Returning
117091,2024-12-22,10:52:00,10,STR_004,PRD_0007,4,5.71,0.00,22.84,15.84,7.00,Credit Card,New
117092,2024-12-22,09:02:00,9,STR_004,PRD_0033,2,4.97,0.00,9.94,5.81,4.13,Credit Card,New
117093,2024-12-22,11:31:00,11,STR_004,PRD_0053,4,5.86,0.00,23.44,13.71,9.73,Debit Card,New
117094,2024-12-22,14:16:00,14,STR_005,PRD_0028,4,6.36,0.10,22.90,15.39,7.51,Credit Card,Returning
117095,2024-12-22,16:30:00,16,STR_005,PRD_0030,1,6.63,0.00,6.63,4.19,2.44,Debit Card,Returning
117096,2024-12-22,10:04:00,10,STR_001,PRD_0005,1,4.04,0.05,3.84,2.29,1.55,Credit Card,Returning
117097,2024-12-22,15:21:00,15,STR_006,PRD_0003,3,5.87,0.00,17.61,11.43,6.18,Debit Card,Returning
117098,2024-12-22,06:39:00,6,STR_002,PRD_0052,1,5.42,0.00,5.42,3.39,2.03,Cash,Returning
117099,2024-12-22,11:34:00,11,STR_004,PRD_0002,2,6.77,0.00,13.54,8.00,5.54,Debit Card,Returning
117100,2024-12-22,09:26:00,9,STR_001,PRD_0008,2,5.61,0.10,10.10,5.74,4.36,Credit Card,New
117101,2024-12-22,15:20:00,15,STR_004,PRD_0026,4,8.02,0.00,32.08,19.36,12.72,Debit Card,Returning
117102,2024-12-22,10:31:00,10,STR_006,PRD_0026,3,8.01,0.00,24.03,13.97,10.06,Debit Card,Returning
117103,2024-12-22,17:30:00,17,STR_001,PRD_0046,2,5.63,0.10,10.13,5.97,4.16,Credit Card,Returning
117104,2024-12-22,18:47:00,18,STR_004,PRD_0018,4,6.83,0.05,25.95,14.52,11.43,Mobile Wallet,Returning
117105,2024-12-22,18:19:00,18,STR_006,PRD_0047,4,5.46,0.05,20.75,13.60,7.15,Credit Card,Returning
117106,2024-12-22,15:32:00,15,STR_002,PRD_0014,1,5.54,0.05,5.26,3.45,1.81,Debit Card,Returning
117107,2024-12-22,13:16:00,13,STR_002,PRD_0014,3,5.44,0.00,16.32,10.30,6.02,Credit Card,New
117108,2024-12-22,10:06:00,10,STR_004,PRD_0050,4,3.91,0.05,14.86,8.55,6.31,Credit Card,Returning
117109,2024-12-22,09:32:00,9,STR_002,PRD_0038,2,3.36,0.05,6.38,3.60,2.78,Mobile Wallet,New
117110,2024-12-22,11:22:00,11,STR_005,PRD_0005,1,3.68,0.00,3.68,2.26,1.42,Credit Card,Returning
117111,2024-12-22,15:32:00,15,STR_004,PRD_0030,3,6.54,0.10,17.66,11.76,5.90,Credit Card,New
117112,2024-12-22,10:43:00,10,STR_005,PRD_0002,3,6.59,0.05,18.78,12.53,6.25,Credit Card,New
117113,2024-12-22,17:09:00,17,STR_004,PRD_0036,2,3.85,0.00,7.70,4.59,3.11,Debit Card,New
117114,2024-12-22,10:39:00,10,STR_001,PRD_0028,3,6.54,0.00,19.62,12.67,6.95,Debit Card,Returning
117115,2024-12-22,14:04:00,14,STR_005,PRD_0056,1,9.03,0.05,8.58,4.81,3.77,Credit Card,Returning
117116,2024-12-22,12:13:00,12,STR_004,PRD_0054,1,6.38,0.00,6.38,3.66,2.72,Cash,Returning
117117,2024-12-22,09:10:00,9,STR_005,PRD_0017,2,6.13,0.00,12.26,7.40,4.86,Credit Card,Returning
117118,2024-12-22,08:19:00,8,STR_005,PRD_0056,4,9.76,0.00,39.04,22.37,16.67,Debit Card,Returning
117119,2024-12-23,18:47:00,18,STR_004,PRD_0035,4,4.82,0.00,19.28,10.71,8.57,Debit Card,Returning
117120,2024-12-23,15:42:00,15,STR_002,PRD_0002,3,6.15,0.00,18.45,11.27,7.18,Credit Card,Returning
117121,2024-12-23,08:55:00,8,STR_004,PRD_0041,3,5.66,0.00,16.98,10.28,6.70,Credit Card,New
117122,2024-12-23,20:32:00,20,STR_004,PRD_0041,3,7.06,0.00,21.18,13.05,8.13,Credit Card,New
117123,2024-12-23,16:27:00,16,STR_004,PRD_0041,1,6.31,0.00,6.31,3.96,2.35,Mobile Wallet,Returning
117124,2024-12-23,08:54:00,8,STR_005,PRD_0053,3,6.16,0.00,18.48,10.55,7.93,Debit Card,Returning
117125,2024-12-23,17:18:00,17,STR_003,PRD_0043,3,5.89,0.00,17.67,10.13,7.54,Credit Card,Returning
117126,2024-12-23,20:33:00,20,STR_004,PRD_0054,4,5.39,0.00,21.56,12.16,9.40,Debit Card,Returning
117127,2024-12-23,10:18:00,10,STR_005,PRD_0045,3,5.00,0.05,14.25,8.18,6.07,Credit Card,Returning
117128,2024-12-23,13:57:00,13,STR_003,PRD_0037,4,3.71,0.05,14.10,9.66,4.44,Mobile Wallet,New
117129,2024-12-23,16:45:00,16,STR_005,PRD_0003,1,5.74,0.00,5.74,3.55,2.19,Credit Card,New
117130,2024-12-23,14:50:00,14,STR_005,PRD_0024,3,6.76,0.00,20.28,12.13,8.15,Mobile Wallet,Returning
117131,2024-12-23,08:09:00,8,STR_005,PRD_0002,1,5.42,0.00,5.42,3.30,2.12,Credit Card,New
117132,2024-12-23,15:04:00,15,STR_002,PRD_0019,1,5.41,0.00,5.41,3.19,2.22,Cash,Returning
117133,2024-12-23,10:27:00,10,STR_004,PRD_0017,2,6.07,0.00,12.14,6.88,5.26,Credit Card,New
117134,2024-12-23,14:07:00,14,STR_004,PRD_0041,4,6.35,0.00,25.40,17.42,7.98,Credit Card,Returning
117135,2024-12-23,21:16:00,21,STR_006,PRD_0011,1,9.34,0.10,8.41,4.96,3.45,Credit Card,New
117136,2024-12-23,15:46:00,15,STR_005,PRD_0009,1,5.45,0.05,5.18,3.01,2.17,Cash,Returning
117137,2024-12-23,12:52:00,12,STR_001,PRD_0047,2,6.67,0.00,13.34,8.19,5.15,Cash,New
117138,2024-12-23,10:15:00,10,STR_004,PRD_0041,2,6.49,0.00,12.98,8.97,4.01,Cash,Returning
117139,2024-12-23,12:25:00,12,STR_004,PRD_0017,1,7.05,0.05,6.70,3.81,2.89,Cash,Returning
117140,2024-12-23,06:32:00,6,STR_001,PRD_0002,3,5.23,0.00,15.69,10.88,4.81,Credit Card,Returning
117141,2024-12-23,12:01:00,12,STR_004,PRD_0053,3,5.32,0.05,15.16,8.74,6.42,Debit Card,Returning
117142,2024-12-23,07:26:00,7,STR_002,PRD_0038,4,3.82,0.00,15.28,8.94,6.34,Debit Card,Returning
117143,2024-12-23,14:22:00,14,STR_005,PRD_0046,3,7.17,0.05,20.43,12.03,8.40,Debit Card,Returning
117144,2024-12-23,20:51:00,20,STR_006,PRD_0028,3,6.46,0.00,19.38,12.70,6.68,Mobile Wallet,New
117145,2024-12-23,12:33:00,12,STR_004,PRD_0033,2,5.38,0.00,10.76,5.93,4.83,Cash,Returning
117146,2024-12-23,15:29:00,15,STR_004,PRD_0046,2,6.90,0.00,13.80,8.69,5.11,Cash,Returning
117147,2024-12-23,09:43:00,9,STR_005,PRD_0005,2,3.01,0.00,6.02,3.98,2.04,Debit Card,Returning
117148,2024-12-23,17:25:00,17,STR_004,PRD_0042,3,5.83,0.00,17.49,9.65,7.84,Credit Card,Returning
117149,2024-12-23,21:41:00,21,STR_002,PRD_0029,2,5.99,0.00,11.98,7.22,4.76,Debit Card,Returning
117150,2024-12-23,13:27:00,13,STR_004,PRD_0046,4,5.97,0.00,23.88,16.39,7.49,Mobile Wallet,Returning
117151,2024-12-23,20:08:00,20,STR_004,PRD_0009,2,5.95,0.10,10.71,6.35,4.36,Mobile Wallet,New
117152,2024-12-23,13:38:00,13,STR_005,PRD_0041,2,6.41,0.00,12.82,8.32,4.50,Credit Card,Returning
117153,2024-12-23,16:58:00,16,STR_001,PRD_0038,3,4.46,0.00,13.38,7.88,5.50,Credit Card,Returning
117154,2024-12-23,07:58:00,7,STR_004,PRD_0051,4,4.10,0.00,16.40,10.39,6.01,Debit Card,New
117155,2024-12-23,16:13:00,16,STR_001,PRD_0018,4,5.86,0.05,22.27,15.17,7.10,Credit Card,Returning
117156,2024-12-23,08:05:00,8,STR_004,PRD_0004,4,4.93,0.00,19.72,11.94,7.78,Cash,Returning
117157,2024-12-23,13:42:00,13,STR_005,PRD_0052,4,6.03,0.00,24.12,15.32,8.80,Credit Card,Returning
117158,2024-12-23,14:41:00,14,STR_002,PRD_0047,1,5.79,0.00,5.79,3.59,2.20,Credit Card,Returning
117159,2024-12-23,11:47:00,11,STR_004,PRD_0040,3,6.95,0.00,20.85,14.19,6.66,Debit Card,New
117160,2024-12-24,11:50:00,11,STR_006,PRD_0032,2,4.84,0.10,8.71,5.08,3.63,Credit Card,New
